Year,Session,Docket,Negative,Neutral,Positive,Compound
1997,522,3,0.002911392405063291,0.9966139240506328,0.00047468354430379745,-0.005944303797468355
1997,522,34,0.0,1.0,0.0,0.0
1997,522,52,0.0,0.9905053763440861,0.009494623655913978,0.022334408602150534
1997,522,67,0.0,0.9935,0.0065,0.007442592592592592
1997,522,75,0.0,1.0,0.0,0.0
1997,522,87,0.01921428571428571,0.9807857142857143,0.0,-0.02248095238095238
1997,522,93,0.004898876404494382,0.9904101123595505,0.004691011235955056,-0.003068539325842697
1997,530,1021,0.0,1.0,0.0,0.0
1998,522,211,0.0,1.0,0.0,0.0
1998,522,222,0.00021551724137931037,0.9986594827586207,0.0011250000000000001,0.003008189655172414
1998,522,252,0.0,0.9964418604651163,0.0035581395348837207,0.003441860465116279
1998,522,262,0.0,1.0,0.0,0.0
1998,522,269,0.005157894736842106,0.9948421052631579,0.0,-0.005737593984962406
1998,522,287,0.0,0.9932757201646091,0.006724279835390947,0.010322633744855968
1998,522,329,0.0,1.0,0.0,0.0
1998,522,359,0.0021666666666666666,0.9965433333333334,0.0012900000000000001,-0.0014860000000000001
1998,522,398,0.003275641025641026,0.9941089743589743,0.0026153846153846158,-0.0007282051282051291
1998,522,422,0.0,0.9987734375,0.0012265625,0.000603125
1998,522,448,0.00291304347826087,0.9959130434782609,0.0011739130434782609,-0.0018144927536231882
1998,522,470,0.0,1.0,0.0,0.0
1998,522,479,0.0017259036144578316,0.9982740963855422,0.0,-0.0032310240963855422
1998,522,520,0.0024205607476635513,0.9964299065420562,0.0011495327102803738,0.0013859813084112149
1998,523,1,0.0009435028248587571,0.9990564971751412,0.0,-0.0014124293785310734
1998,523,135,0.0017417218543046358,0.9982582781456953,0.0,-0.0023920529801324504
1998,523,155,0.005280898876404494,0.9912752808988764,0.003443820224719101,-0.00629494382022472
1998,523,185,0.0,0.9937659574468084,0.0062340425531914895,0.011424113475177303
1998,523,213,0.0,0.998625,0.001375,0.0053125
1998,523,224,0.004036630036630036,0.9904688644688644,0.005494505494505495,-0.004872527472527473
1998,523,26,0.0,0.9974406779661016,0.002559322033898305,0.0006542372881355933
1998,523,272,0.0,0.9956494845360825,0.004350515463917526,0.006582989690721649
1998,523,296,0.0,1.0,0.0,0.0
1998,523,303,0.001264705882352941,0.9946911764705884,0.004044117647058824,0.003560661764705882
1998,523,340,0.0,0.9990714285714286,0.0009285714285714286,0.0009142857142857143
1998,523,360,0.0,1.0,0.0,0.0
1998,523,371,0.0,0.9988333333333334,0.0011666666666666665,0.004139393939393939
1998,523,382,0.0,0.9918095238095238,0.00819047619047619,0.00783968253968254
1998,523,392,0.006947368421052632,0.9930526315789474,0.0,-0.01443157894736842
1998,523,410,0.002109090909090909,0.997890909090909,0.0,-0.008007272727272727
1998,523,420,0.0006529680365296803,0.9984543378995433,0.0008926940639269406,0.002195890410958904
1998,523,44,0.0,0.9954787234042554,0.004521276595744681,0.01020531914893617
1998,523,491,0.002112676056338028,0.9938380281690141,0.004049295774647887,0.005107042253521127
1998,523,511,0.0,1.0,0.0,0.0
1998,523,517,0.002162962962962963,0.992274074074074,0.005562962962962963,0.005145185185185184
1998,523,538,0.000601593625498008,0.999398406374502,0.0,-0.0023880478087649403
1998,523,57,0.013901639344262293,0.9860983606557376,0.0,-0.02763934426229508
1998,523,574,0.0005,0.9985729927007301,0.000927007299270073,0.0017094890510948905
1998,523,614,0.0051575757575757575,0.9914727272727274,0.00336969696969697,-0.002533939393939394
1998,523,637,0.0,0.9973173076923078,0.002682692307692308,0.004583653846153847
1998,523,65,0.0,1.0,0.0,0.0
1998,523,653,0.0,1.0,0.0,0.0
1998,523,666,0.0013278688524590164,0.9955655737704918,0.0031065573770491803,0.003826639344262295
1998,523,696,0.0,1.0,0.0,0.0
1998,523,726,0.0,1.0,0.0,0.0
1998,523,740,0.0,1.0,0.0,0.0
1998,523,75,0.0,0.997016129032258,0.0029838709677419356,0.0058258064516129035
1998,523,751,0.0008913043478260869,0.999108695652174,0.0,-0.001979710144927536
1998,523,767,0.0,1.0,0.0,0.0
1998,523,83,0.00690632911392405,0.9903063291139239,0.002787341772151899,-0.004090126582278481
1998,523,833,0.0,0.9985142857142857,0.0014857142857142857,0.004438571428571429
1998,523,866,0.0012051282051282052,0.9979743589743589,0.0008205128205128206,-0.0011403846153846154
1998,524,1,0.0,0.991514705882353,0.008485294117647058,0.01621029411764706
